state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
Montana	1986	0.16	1.062	30.1	12943445	0.32	97.8	109.60833333333333	2.112211662738539
Montana	1987	0.16	1.153	27.8	12410773	0.32	91.7	113.625	2.2121364136413644
Montana	1988	0.16	1.23	26	11647130	0.32	87.1	118.25833333333333	2.267408921147206
Montana	1989	0.16	1.404	24.2	11398693	0.34	86.2	123.96666666666667	2.4689862866361922
Montana	1990	0.16	1.436	23.7	12262620	0.34	84.7	130.65833333333333	2.395928311754576
Montana	1991	0.18	1.635	23.2	11888546	0.38	82.9	136.19166666666666	2.6171204797160863
Montana	1992	0.18	1.794	21.9	12452707	0.392	86.6	140.31666666666666	2.7872098824088374
Montana	1993	0.18	1.513	27.8	13191145	0.42	86	144.45833333333334	2.2832466109027973
Montana	1994	0.1926	1.554	27	12852542	0.42	88.2	148.225	2.285525383707202
Montana	1995	0.18	1.568	26.8	14227799	0.42	90.5	152.38333333333333	2.2431849502351526
Montana	1996	0.18	1.649	25.5	13646453	0.42	87.3	156.85	2.291883965572203
Montana	1997	0.18	1.754	23.9	14035657	0.42	88.9	160.51666666666665	2.382132696500883
Montana	1998	0.18	1.963	21.4	14093529	0.42	89.1	163.00833333333333	2.6252277490925824
Montana	1999	0.18	2.607	16.1	13131619	0.42	82.6	166.575	3.411832507879334
Montana	2000	0.18	2.71	19.2	12441859	0.52	75.5	172.2	3.4307781649245066
Montana	2001	0.18	3.093	16.8	12151610	0.52	74.8	177.06666666666666	3.8080233433734945
Montana	2002	0.18	3.217	17.7	12120167	0.57	74.4	179.875	3.898851980542043
Montana	2003	0.7	3.834	28.4	16740385	1.09	71.7	183.95833333333334	4.543485390713477
Montana	2004	0.7	3.94	27.7	43748031	1.09	68	188.88333333333333	4.547357275213977
Montana	2005	1.7	4.814	43.4	59519369	2.09	63.5	195.29166666666666	5.3737674418604655
Montana	2006	1.7	4.914	42.5	82180007	2.09	51.6	201.59166666666667	5.3139696581373235
Montana	2007	1.7	4.968	42.1	84579607	2.09	52.6	207.34241666666668	5.223359587542186
Montana	2008	1.7	5.008	41.7	85625847	2.09	52.6	215.3025	5.070744649969229
Montana	2009	1.7	5.766	47	81852136	2.71	49.8	214.537	5.859073260090334
Montana	2010	1.7	6.121	44.3	78492027	2.71	47.3	218.0555	6.119442068647661
Montana	2011	1.7	6.189	43.8	76430979	2.71	45.5	224.93916666666667	5.998075035102083
Montana	2012	1.7	6.128	44.2	77265829	2.71	45.5	229.59391666666667	5.81855137712345
Montana	2013	1.7	6.155	44	75664883	2.71	44.3	232.95708333333334	5.759816275172287
Montana	2014	1.7	6.296	43	74316187	2.71	43	236.73616666666666	5.7977115171108204
Montana	2015	1.7	6.294	43.1	73322316	2.71	42.2	237.017	5.789002476615601
Montana	2016	1.7	6.444	42.1	74109375	2.71	42.2	240.00716666666668	5.853125219177483
Montana	2017	1.7	6.535	41.5	72871384	2.71	41.1	245.11958333333334	5.811979526999576
Montana	2018	1.7	6.692	40.5	66653461	2.71	37.2	251.10683333333333	5.809702510418872
Nebraska	1970	0.08	0.347	46.1	12529000	0.16	108.1	38.825	1.9483837733419185
Nebraska	1971	0.13	0.411	51.1	14171000	0.21	108.6	40.49166666666667	2.2127515949783905
Nebraska	1972	0.13	0.412	51	20623000	0.21	104.9	41.81666666666666	2.1478517337584697
Nebraska	1973	0.13	0.42	50	21119000	0.21	106.6	44.4	2.062162162162162
Nebraska	1974	0.13	0.446	47.1	22153000	0.21	110.5	49.30833333333334	1.9718370796011493
Nebraska	1975	0.13	0.468	44.9	22892000	0.21	114.1	53.81666666666667	1.8957695881077732
Nebraska	1976	0.13	0.481	43.7	23744000	0.21	118.1	56.90833333333333	1.8425772441060184
Nebraska	1977	0.13	0.536	39.2	23759000	0.21	117.7	60.608333333333334	1.9279197030111372
Nebraska	1978	0.13	0.554	37.9	23822000	0.21	117.4	65.23333333333333	1.8513847726111397
Nebraska	1979	0.13	0.595	35.3	23614000	0.21	116.1	72.575	1.7872545642438855
Nebraska	1980	0.13	0.609	34.5	23791000	0.21	116.3	82.40833333333333	1.6110263929618769
Nebraska	1981	0.13	0.697	31.6	23878000	0.22	117	90.925	1.6711135551278526
Nebraska	1982	0.18	0.837	31.1	26594000	0.26	117.1	96.5	1.890839378238342
Nebraska	1983	0.18	0.948	35.9	31636000	0.34	110.8	99.6	2.0749397590361447
Nebraska	1984	0.18	0.958	35.5	31069000	0.34	107.7	103.88333333333333	2.0103706080539068
Nebraska	1985	0.18	1.04	32.7	30639000	0.34	105.1	107.56666666666666	2.10771614502634
Nebraska	1986	0.23	1.137	34.3	32372000	0.39	103.1	109.60833333333333	2.2613791530449325
Nebraska	1987	0.23	1.233	35	37825000	0.43	101.3	113.625	2.365623762376238
Nebraska	1988	0.27	1.393	30.9	40486641	0.43	92.9	118.25833333333333	2.567886688746389
Nebraska	1989	0.27	1.434	30	40792067	0.43	93.8	123.96666666666667	2.5217424038720084
Nebraska	1990	0.27	1.522	28.3	39082338	0.43	89.9	130.65833333333333	2.539417054659098
Nebraska	1991	0.27	1.695	27.7	39469181	0.47	92.4	136.19166666666666	2.7131615982377775
Nebraska	1992	0.27	1.772	26.5	38702772	0.47	90.6	140.31666666666666	2.7530300510749495
Nebraska	1993	0.27	1.696	34.2	38832035	0.58	91.1	144.45833333333334	2.559409287568503
Nebraska	1994	0.27	1.707	34	46309358	0.58	85.9	148.225	2.510548153145556
Nebraska	1995	0.34	1.755	33	48521230	0.58	88.5	152.38333333333333	2.510707645193044
Nebraska	1996	0.34	1.848	31.4	47705434	0.58	86.2	156.85	2.5684666879183937
Nebraska	1997	0.34	1.946	29.8	48092261	0.58	85.5	160.51666666666665	2.642890665559132
Nebraska	1998	0.34	2.146	27	44748964	0.58	79.7	163.00833333333333	2.869963703287153
Nebraska	1999	0.34	2.883	20.1	48966120	0.58	86.8	166.575	3.7730391715443496
Nebraska	2000	0.34	3.095	22	44993900	0.68	77.6	172.2	3.918176538908247
Nebraska	2001	0.34	3.278	20.7	40607220	0.68	69.8	177.06666666666666	4.035790662650602
Nebraska	2002	0.34	3.867	26.6	45028920	1.03	77.3	179.875	4.6866212647672
Nebraska	2003	0.64	3.791	27.2	60863730	1.03	68.4	183.95833333333334	4.492528199320498
Nebraska	2004	0.64	3.619	28.5	68818560	1.03	61.8	188.88333333333333	4.176874613959234
Nebraska	2005	0.64	3.648	28.2	68200320	1.03	61	195.29166666666666	4.072186046511628
Nebraska	2006	0.64	3.718	27.7	67026240	1.03	59.5	201.59166666666667	4.0206225455748
Nebraska	2007	0.64	3.764	27.4	67967040	1.03	60.1	207.34241666666668	3.957472924216744
Nebraska	2008	0.64	3.767	27.3	71763480	1.03	63.2	215.3025	3.8141963051984993
Nebraska	2009	0.64	4.693	35.2	68243520	1.65	59.8	214.537	4.76875317544293
Nebraska	2010	0.64	4.979	33.1	63205440	1.65	55	218.0555	4.977732733180314
Nebraska	2011	0.64	5.107	32.3	62516160	1.65	53.5	224.93916666666667	4.9494537411966935
Nebraska	2012	0.64	5.062	32.6	61948800	1.65	52.5	229.59391666666667	4.806381702186505
Nebraska	2013	0.64	5.27	31.3	60778560	1.65	51.2	232.95708333333334	4.931637980529318
Nebraska	2014	0.64	5.326	31	56575680	1.65	47.3	236.73616666666666	4.9044808672382825
Nebraska	2015	0.64	5.234	31.5	56103360	1.65	46.6	237.017	4.814051312775033
Nebraska	2016	0.64	5.355	30.8	56137920	1.65	46.3	240.00716666666668	4.8639797561600595
Nebraska	2017	0.64	5.498	30	53023680	1.65	43.4	245.11958333333334	4.889711314375466
Nebraska	2018	0.64	5.544	29.8	53278320	1.65	43.4	251.10683333333333	4.813058983526932
Nevada	1970	0.1	0.44	40.9	8729000	0.18	189.5	38.825	2.470573084352865
Nevada	1971	0.1	0.406	44.3	9366000	0.18	190.5	40.49166666666667	2.18583247581807
Nevada	1972	0.1	0.403	44.7	10039000	0.18	198.6	41.81666666666666	2.100932642487047
Nevada	1973	0.1	0.419	43	10546000	0.18	201.5	44.4	2.057252252252252
Nevada	1974	0.1	0.445	40.5	11130000	0.18	204.7	49.30833333333334	1.9674159202298462
Nevada	1975	0.1	0.449	40.1	11665000	0.18	205.2	53.81666666666667	1.818804583462372
Nevada	1976	0.1	0.493	36.5	11756000	0.18	201.4	56.90833333333333	1.8885459071606385
Nevada	1977	0.1	0.543	33.1	11648000	0.18	190.8	60.608333333333334	1.953097758834044
Nevada	1978	0.1	0.571	31.5	11871000	0.18	187	65.23333333333333	1.9081962187020949
Nevada	1979	0.1	0.631	28.5	12128000	0.18	183.3	72.575	1.8953909748535995
Nevada	1980	0.1	0.633	28.4	12536000	0.18	177.7	82.40833333333333	1.6745151178076652
Nevada	1981	0.1	0.716	25.1	13794000	0.18	171.9	90.925	1.7166675831729448
Nevada	1982	0.1	0.819	22	14012000	0.18	165.1	96.5	1.8501761658031086
Nevada	1983	0.1	0.998	31.1	14092000	0.31	159.2	99.6	2.184377510040161
Nevada	1984	0.15	1.093	28.4	17605891	0.31	136.6	103.88333333333333	2.293669180170063
Nevada	1985	0.15	1.066	29.1	20320667	0.31	146.7	107.56666666666666	2.160409048651999
Nevada	1986	0.15	1.14	27.2	20284792	0.31	142.6	109.60833333333333	2.267345852657188
Nevada	1987	0.15	1.296	27.7	20932015	0.36	147.7	113.625	2.4864950495049505
Nevada	1988	0.2	1.456	24.7	28019991	0.36	141.9	118.25833333333333	2.6840222676344165
Nevada	1989	0.2	1.737	29.3	29526100	0.51	137.9	123.96666666666667	3.054579187953751
Nevada	1990	0.2	1.863	27.4	48131119	0.51	137.3	130.65833333333333	3.1083666050130745
Nevada	1991	0.35	1.938	28.4	50229047	0.55	115.5	136.19166666666666	3.102128128250627
Nevada	1992	0.35	1.968	27.9	47894128	0.55	110	140.31666666666666	3.0575412756859484
Nevada	1993	0.35	1.903	31	46349800	0.59	108.1	144.45833333333334	2.871790020190366
Nevada	1994	0.35	1.904	31	47907937	0.59	105.2	148.225	2.8002833530106255
Nevada	1995	0.35	1.95	30.3	49960574	0.59	100.9	152.38333333333333	2.7896751613256043
Nevada	1996	0.35	1.985	29.7	51188921	0.59	99	156.85	2.758877908830093
Nevada	1997	0.35	2.006	29.4	53619000	0.59	95.6	160.51666666666665	2.7243775308898353
Nevada	1998	0.35	2.258	26.1	57467347	0.59	102.4	163.00833333333333	3.019747456673994
Nevada	1999	0.35	3.035	19.4	60977962	0.59	103.9	166.575	3.9719645805192862
Nevada	2000	0.35	3.184	21.7	61016795	0.69	93.2	172.2	4.030847851335657
Nevada	2001	0.35	3.221	21.4	63398000	0.69	90.5	177.06666666666666	3.9656137048192774
Nevada	2002	0.35	3.308	22.4	60595972	0.74	82.2	179.875	4.009139680333565
Nevada	2003	0.35	3.767	31.6	63945704	1.19	86.6	183.95833333333334	4.46408697621744
Nevada	2004	0.8	3.83	31.1	124101000	1.19	69.9	188.88333333333333	4.420400600017648
Nevada	2005	0.8	3.752	31.7	130165920	1.19	69.7	195.29166666666666	4.188279069767441
Nevada	2006	0.8	3.78	31.5	131803093	1.19	68.5	201.59166666666667	4.087668967797941
Nevada	2007	0.8	4.026	29.6	130839518	1.19	65.5	207.34241666666668	4.232939955604839
Nevada	2008	0.8	4.028	29.5	130032657	1.19	61.9	215.3025	4.078466343865026
Nevada	2009	0.8	4.979	36.4	111131905	1.81	53.5	214.537	5.059369712450533
Nevada	2010	0.8	5.02	36.1	101634480	1.81	48.1	218.0555	5.0187222977636425
Nevada	2011	0.8	5.23	34.6	98666160	1.81	45.7	224.93916666666667	5.068659304182242
Nevada	2012	0.8	5.181	34.9	95094310	1.81	43.1	229.59391666666667	4.919372500795789
Nevada	2013	0.8	5.287	34.2	95794651	1.81	43.2	232.95708333333334	4.947546490143928
Nevada	2014	0.8	5.326	34	92935920	1.81	41.6	236.73616666666666	4.9044808672382825
Nevada	2015	0.8	6.388	44	105544640	2.81	46.4	237.017	5.875460410012784
Nevada	2016	1.8	6.361	44.2	162352531	2.81	30.9	240.00716666666668	5.7777358037225275
Nevada	2017	1.8	6.446	43.6	191998080	2.81	36.3	245.11958333333334	5.73282632456607
Nevada	2018	1.8	6.705	41.9	170633520	2.81	31.6	251.10683333333333	5.8209885433889035
New Hampshire	1970	0.07	0.341	48.4	13331935	0.165	265.7	38.825	1.9146941403734707
New Hampshire	1971	0.085	0.361	51.2	17820597	0.185	278	40.49166666666667	1.94356040337518
New Hampshire	1972	0.11	0.369	51.5	24229304	0.19	296.2	41.81666666666666	1.923682742128338
New Hampshire	1973	0.11	0.379	50.1	23666198	0.19	279	44.4	1.860855855855856
New Hampshire	1974	0.11	0.408	46.6	23476872	0.19	269.8	49.30833333333334	1.8038330234916342
New Hampshire	1975	0.11	0.439	45.6	23912882	0.2	269.1	53.81666666666667	1.778296686280582
New Hampshire	1976	0.12	0.45	44.4	28508000	0.2	290.5	56.90833333333333	1.7238248645482501
New Hampshire	1977	0.12	0.497	40.2	27498000	0.2	278.8	60.608333333333334	1.7876419634263714
New Hampshire	1978	0.12	0.532	37.6	27463000	0.2	269.6	65.23333333333333	1.777864077669903
New Hampshire	1979	0.12	0.553	36.2	26610000	0.2	254.6	72.575	1.6610954185325526
New Hampshire	1980	0.12	0.584	34.2	26373000	0.2	247.8	82.40833333333333	1.5448923045808474
New Hampshire	1981	0.12	0.67	29.9	27123000	0.2	245.4	90.925	1.6063788836953534
New Hampshire	1982	0.12	0.747	26.8	26934000	0.2	239.8	96.5	1.687523316062176
New Hampshire	1983	0.12	0.905	36.5	26583000	0.33	232.9	99.6	1.980823293172691
New Hampshire	1984	0.17	0.892	37	34316000	0.33	215.1	103.88333333333333	1.8718690839082306
New Hampshire	1985	0.17	1	33	33552000	0.33	201.1	107.56666666666666	2.026650139448404
New Hampshire	1986	0.17	1.02	32.4	33639000	0.33	195.9	109.60833333333333	2.028677868166958
New Hampshire	1987	0.17	1.135	28.9	32327000	0.33	195.1	113.625	2.177601760176018
New Hampshire	1988	0.17	1.259	26.2	32515000	0.33	180.4	118.25833333333333	2.3208681558734408
New Hampshire	1989	0.17	1.359	27.2	32082000	0.37	172.9	123.96666666666667	2.3898521107824684
New Hampshire	1990	0.17	1.539	26.6	37639000	0.41	152.4	130.65833333333333	2.567781108489062
New Hampshire	1991	0.21	1.644	27.4	40860000	0.45	144.8	136.19166666666666	2.63152664749434
New Hampshire	1992	0.25	1.811	24.8	40608665	0.45	143.7	140.31666666666666	2.8136215702577503
New Hampshire	1993	0.25	1.578	31.1	41940913	0.49	148.9	144.45833333333334	2.3813371791173923
New Hampshire	1994	0.25	1.639	29.9	43658153	0.49	153.8	148.225	2.4105380333951762
New Hampshire	1995	0.25	1.686	29.1	44765496	0.49	158.5	152.38333333333333	2.4119960625615224
New Hampshire	1996	0.25	1.766	27.7	45121750	0.49	158	156.85	2.4544979279566466
New Hampshire	1997	0.25	1.97	31	50638656	0.61	174.4	160.51666666666665	2.6754854116914135
New Hampshire	1998	0.25	2.228	27.4	74917359	0.61	173.8	163.00833333333333	2.979626808445376
New Hampshire	1999	0.37	3.139	24.2	72034018	0.76	171.7	166.575	4.10807143929161
New Hampshire	2000	0.52	3.215	26.7	93587673	0.86	147.3	172.2	4.070092915214866
New Hampshire	2001	0.52	3.529	24.4	87461400	0.86	136.1	177.06666666666666	4.344815512048193
New Hampshire	2002	0.52	3.577	25.4	86158800	0.91	131.6	179.875	4.3351549687282835
New Hampshire	2003	0.52	3.57	25.5	95760255	0.91	146.2	183.95833333333334	4.230631936579841
New Hampshire	2004	0.52	3.516	25.9	99326040	0.91	148.4	188.88333333333333	4.057996999911762
New Hampshire	2005	0.52	3.725	31.9	93439635	1.19	138.6	195.29166666666666	4.158139534883721
New Hampshire	2006	0.8	3.764	31.6	142008000	1.19	135.5	201.59166666666667	4.070366665288743
New Hampshire	2007	0.8	4.24	34.7	138573600	1.47	131.6	207.34241666666668	4.457939744601221
New Hampshire	2008	1.08	4.423	38.9	161215200	1.72	113.5	215.3025	4.478415252958047
New Hampshire	2009	1.33	5.878	47.5	190829172	2.79	116.6	214.537	5.972881134722681
New Hampshire	2010	1.78	5.964	46.8	229636416	2.79	97.1	218.0555	5.962482028657842
New Hampshire	2011	1.78	5.93	45.4	218390304	2.69	92.9	224.93916666666667	5.747064947189425
New Hampshire	2012	1.68	5.876	45.8	207917640	2.69	93.9	229.59391666666667	5.579276744774379
New Hampshire	2013	1.68	6.009	46.4	198896040	2.79	89.6	232.95708333333334	5.623190251423277
New Hampshire	2014	1.78	6.075	45.9	210527196	2.79	90.6	236.73616666666666	5.594202265954294
New Hampshire	2015	1.78	6.343	44	211540105	2.79	89.6	237.017	5.834070973812005
New Hampshire	2016	1.78	6.432	43.4	215563560	2.79	91.5	240.00716666666668	5.842225544653875
New Hampshire	2017	1.78	6.445	43.3	208028237	2.79	87.3	245.11958333333334	5.731936962740975
New Hampshire	2018	1.78	6.611	42.2	200202084	2.79	83.4	251.10683333333333	5.739381843451758
New Jersey	1970	0.14	0.417	52.8	120808000	0.22	120.7	38.825	2.341429491307147
New Jersey	1971	0.14	0.421	52.3	125984000	0.22	125.1	40.49166666666667	2.2665898332990326
New Jersey	1972	0.19	0.489	55.2	137924000	0.27	128.4	41.81666666666666	2.54927062574731
New Jersey	1973	0.19	0.502	53.8	168261000	0.27	120.2	44.4	2.464774774774775
New Jersey	1974	0.19	0.528	51.1	169724000	0.27	121.4	49.30833333333334	2.3343721480479975
New Jersey	1975	0.19	0.536	50.4	170266000	0.27	122.3	53.81666666666667	2.1712232889439456
New Jersey	1976	0.19	0.569	47.5	170091000	0.27	122.4	56.90833333333333	2.1796807731732315
New Jersey	1977	0.19	0.619	43.6	171187000	0.27	122.8	60.608333333333334	2.2264595077684586
New Jersey	1978	0.19	0.635	42.5	172543000	0.27	123.9	65.23333333333333	2.1220746039856926
New Jersey	1979	0.19	0.664	40.7	172389000	0.27	123.8	72.575	1.9945160179125043
New Jersey	1980	0.19	0.687	39.3	173132000	0.27	124.3	82.40833333333333	1.817364748710689
New Jersey	1981	0.19	0.762	35.4	178888000	0.27	127.9	90.925	1.8269562826505363
New Jersey	1982	0.24	0.921	34.7	178853000	0.32	126.3	96.5	2.0806010362694303
New Jersey	1983	0.24	1.011	40.6	216604000	0.41	121.3	99.6	2.2128313253012046
New Jersey	1984	0.25	1.047	39.2	220420000	0.41	117.8	103.88333333333333	2.1971378148564096
New Jersey	1985	0.25	1.145	35.8	220409000	0.41	116.9	107.56666666666666	2.3205144096684225
New Jersey	1986	0.25	1.196	34.3	218338000	0.41	115.5	109.60833333333333	2.3787242454192956
New Jersey	1987	0.25	1.318	32.6	212502000	0.43	111.6	113.625	2.528704070407041
New Jersey	1988	0.27	1.395	30.8	225407000	0.43	107.8	118.25833333333333	2.571573532520612
New Jersey	1989	0.27	1.493	28.8	216937000	0.43	103	123.96666666666667	2.625496101102447
New Jersey	1990	0.27	1.804	31	206978000	0.56	98.6	130.65833333333333	3.0099266534855538
New Jersey	1991	0.27	1.911	31.4	269551562	0.6	86.7	136.19166666666666	3.058909624915866
New Jersey	1992	0.4	2.054	29.2	269134972	0.6	86.6	140.31666666666666	3.191153343627509
New Jersey	1993	0.4	1.829	35	257517600	0.64	82.9	144.45833333333334	2.760117680992212
New Jersey	1994	0.4	1.878	34.1	251644224	0.64	81.6	148.225	2.762044189576657
New Jersey	1995	0.4	1.943	32.9	256147750	0.64	81	152.38333333333333	2.779660942797769
New Jersey	1996	0.4	1.946	32.9	251487000	0.64	79.1	156.85	2.7046732547019445
New Jersey	1997	0.4	2.083	30.7	245962500	0.64	77	160.51666666666665	2.8289523413975712
New Jersey	1998	0.4	2.732	38.1	318899400	1.04	72.6	163.00833333333333	3.653653698686161
New Jersey	1999	0.8	3.397	30.6	409427600	1.04	63.6	166.575	4.445721146630647
New Jersey	2000	0.8	3.637	31.3	393178600	1.14	60.1	172.2	4.604332171893148
New Jersey	2001	0.8	3.798	30	388675200	1.14	57.7	177.06666666666666	4.676001506024097
New Jersey	2002	0.8	4.632	40.8	396183400	1.89	58.4	179.875	5.61376511466296
New Jersey	2003	1.5	5.47	44.6	612090375	2.44	48.1	183.95833333333334	6.4822287655719135
New Jersey	2004	2.05	5.617	49.7	760798400	2.79	43	188.88333333333333	6.482869496161652
New Jersey	2005	2.4	5.615	49.7	780657000	2.79	37.5	195.29166666666666	6.267906976744186
New Jersey	2006	2.4	5.989	49.5	788651400	2.965	37.7	201.59166666666667	6.476468107974039
New Jersey	2007	2.575	6.094	48.7	766473718	2.965	34.2	207.34241666666668	6.407236981981095
New Jersey	2008	2.575	6.222	47.7	764747319	2.965	34.2	215.3025	6.299954714877904
New Jersey	2009	2.575	7.147	51.9	728052925	3.71	32.6	214.537	7.262364999976693
New Jersey	2010	2.7	7.293	50.9	732240000	3.71	31.1	218.0555	7.291143768444273
New Jersey	2011	2.7	7.372	50.3	771157800	3.71	32.5	224.93916666666667	7.144580571784223
New Jersey	2012	2.7	7.322	50.7	753264900	3.71	31.6	229.59391666666667	6.952257373253574
New Jersey	2013	2.7	7.37	50.3	733079700	3.71	30.6	232.95708333333334	6.896806815275346
New Jersey	2014	2.7	7.428	49.9	704600100	3.71	29.3	236.73616666666666	6.840120894075472
New Jersey	2015	2.7	7.38	50.3	683842500	3.71	28.3	237.017	6.787867536927731
New Jersey	2016	2.7	7.51	49.4	679403700	3.71	28.1	240.00716666666668	6.821379639357991
New Jersey	2017	2.7	7.579	49	660069000	3.71	27.3	245.11958333333334	6.740473272399355
New Jersey	2018	2.7	7.666	48.4	628149600	3.71	25.8	251.10683333333333	6.655286826788864
New Mexico	1970	0.12	0.417	48	10731000	0.2	90	38.825	2.341429491307147
New Mexico	1971	0.12	0.421	47.5	11258000	0.2	92.6	40.49166666666667	2.2665898332990326
New Mexico	1972	0.12	0.418	47.8	12233000	0.2	99.3	41.81666666666666	2.179131127939418
New Mexico	1973	0.12	0.437	45.8	12574000	0.2	98.9	44.4	2.1456306306306305
New Mexico	1974	0.12	0.463	43.2	13252000	0.2	100.3	49.30833333333334	2.0469967889133005
New Mexico	1975	0.12	0.495	40.4	13876000	0.2	103.1	53.81666666666667	2.005140910498606
New Mexico	1976	0.12	0.516	38.8	14101000	0.2	102.4	56.90833333333333	1.9766525113486602
New Mexico	1977	0.12	0.56	35.7	14347000	0.2	102.4	60.608333333333334	2.0142444658325314
New Mexico	1978	0.12	0.576	34.7	14717000	0.2	103.1	65.23333333333333	1.924905467552376
New Mexico	1979	0.12	0.626	32	14688000	0.2	101	72.575	1.8803720289355839
New Mexico	1980	0.12	0.63	31.7	15288000	0.2	102.7	82.40833333333333	1.6665790272019416
New Mexico	1981	0.12	0.694	28.8	16073000	0.2	103	90.925	1.663920813857575
New Mexico	1982	0.12	0.796	25.1	15542000	0.2	97.5	96.5	1.798217616580311
New Mexico	1983	0.12	0.902	31	15700000	0.28	96.3	99.6	1.97425702811245
New Mexico	1984	0.12	0.955	28.7	15118000	0.28	88.9	103.88333333333333	2.0040750842291035
New Mexico	1985	0.12	1.012	27.7	15319000	0.28	88	107.56666666666666	2.0509699411217848
New Mexico	1986	0.12	1.102	28.1	15317000	0.31	88.2	109.60833333333333	2.1917676575686156
New Mexico	1987	0.15	1.137	27.2	18219078	0.31	82.3	113.625	2.1814389438943893
New Mexico	1988	0.15	1.272	24.4	17793231	0.31	77.7	118.25833333333333	2.3448326404058912
New Mexico	1989	0.15	1.336	23.2	17172461	0.31	74.4	123.96666666666667	2.3494057542350095
New Mexico	1990	0.15	1.469	21.1	16304007	0.31	70.8	130.65833333333333	2.4509879456598
New Mexico	1991	0.15	1.654	21.2	16083848	0.35	69.9	136.19166666666666	2.6475335005812886
New Mexico	1992	0.15	1.722	20.3	16441366	0.35	71.4	140.31666666666666	2.6753486162252047
New Mexico	1993	0.15	1.584	28.4	15878331	0.45	69	144.45833333333334	2.390391693106432
New Mexico	1994	0.15	1.635	27.5	22387048	0.45	68.2	148.225	2.4046550851745656
New Mexico	1995	0.21	1.708	26.3	22995749	0.45	67	152.38333333333333	2.4434693207918627
New Mexico	1996	0.21	1.76	25.6	23190321	0.45	65.7	156.85	2.44615875039847
New Mexico	1997	0.21	1.838	24.5	22336717	0.45	61.8	160.51666666666665	2.496214307963867
New Mexico	1998	0.21	2.018	22.3	22610771	0.45	62.6	163.00833333333333	2.6987822708450486
New Mexico	1999	0.21	2.798	16.1	21688579	0.45	59.7	166.575	3.661797988893892
New Mexico	2000	0.21	2.916	18.9	21007059	0.55	53.8	172.2	3.691567944250871
New Mexico	2001	0.21	3.203	17.2	20521817	0.55	53.7	177.06666666666666	3.943452560240964
New Mexico	2002	0.21	3.345	17.9	20050649	0.6	52.2	179.875	4.053981931897151
New Mexico	2003	0.21	3.787	34.3	20558788	1.3	53.5	183.95833333333334	4.487787995469989
New Mexico	2004	0.91	3.883	33.5	60993796	1.3	35.4	188.88333333333333	4.481570634430424
New Mexico	2005	0.91	3.81	34.1	61480221	1.3	35.5	195.29166666666666	4.253023255813954
New Mexico	2006	0.91	3.823	34	62035734	1.3	35.4	201.59166666666667	4.13416890579141
New Mexico	2007	0.91	4.057	32	61629067	1.3	34.6	207.34241666666668	4.26553338298282
New Mexico	2008	0.91	4.197	31	61027102	1.3	34	215.3025	4.249583725223813
New Mexico	2009	0.91	5.102	37.6	58893015	1.92	32.7	214.537	5.184355146198557
New Mexico	2010	0.91	5.925	45.1	55792327	2.67	30.3	218.0555	5.923491955029798
New Mexico	2011	1.66	6.06	44.1	93300922	2.67	27.3	224.93916666666667	5.873054566605044
New Mexico	2012	1.66	6.173	43.3	92328577	2.67	26.7	229.59391666666667	5.861278990042927
New Mexico	2013	1.66	6.168	43.3	91475753	2.67	26.4	232.95708333333334	5.771981606054048
New Mexico	2014	1.66	6.337	42.1	85261335	2.67	24.6	236.73616666666666	5.835466627053886
New Mexico	2015	1.66	6.432	41.5	89405940	2.67	25.8	237.017	5.915930080964657
New Mexico	2016	1.66	6.518	41	85115670	2.67	24.6	240.00716666666668	5.920339878739732
New Mexico	2017	1.66	6.53	40.9	83074493	2.67	24	245.11958333333334	5.807532717874099
New Mexico	2018	1.66	6.641	40.2	81709972	2.67	23.6	251.10683333333333	5.76542653492106
New York	1970	0.12	0.417	48	261698000	0.2	119	38.825	2.341429491307147
New York	1971	0.12	0.427	46.8	270069000	0.2	123.3	40.49166666666667	2.298892776291418
New York	1972	0.15	0.458	50.2	293877000	0.23	119.9	41.81666666666666	2.3876604224790756
New York	1973	0.15	0.474	48.5	327192000	0.23	118.7	44.4	2.327297297297297
New York	1974	0.15	0.515	44.7	333255000	0.23	121.6	49.30833333333334	2.276897076221058
New York	1975	0.15	0.542	42.4	336549000	0.23	123.9	53.81666666666667	2.1955280272530193
New York	1976	0.15	0.538	42.8	338668000	0.23	124.6	56.90833333333333	2.0609283936154634
New York	1977	0.15	0.595	38.7	340307000	0.23	125.5	60.608333333333334	2.1401347449470642
New York	1978	0.15	0.611	37.6	339839000	0.23	126.4	65.23333333333333	2.0418702095043435
New York	1979	0.15	0.644	35.7	330650000	0.23	124.4	72.575	1.9344402342404408
New York	1980	0.15	0.659	34.9	337733000	0.23	127.6	82.40833333333333	1.743294569723936
New York	1981	0.15	0.725	31.7	342554000	0.23	130.1	90.925	1.7382458069837778
New York	1982	0.15	0.831	27.7	339178000	0.23	128.5	96.5	1.8772849740932642
New York	1983	0.21	1.008	36.7	362161000	0.37	124.6	99.6	2.206265060240964
New York	1984	0.21	1.062	34.8	446661000	0.37	119.3	103.88333333333333	2.228615433980427
New York	1985	0.21	1.112	33.3	437593000	0.37	115.9	107.56666666666666	2.2536349550666253
